potds,score
100,89
103,55
77,83
99,93
83,71
67,95
80,74
48,63
103,83
103,94
104,100
61,80
88,66
100,86
69,98
80,94
24,61
77,68
66,91
97,80
80,75
54,63
112,67
43,76
127,96
90,65
108,99
92,98
70,95
40,69
90,96
26,55
73,59
54,85
104,90
56,63
73,67
48,64
113,95
36,66
73,69
127,86
69,97
66,81
86,65
71,88
82,59
41,77
103,86
38,75
125,100
83,91
89,96
49,86
80,94
42,92
100,66
107,91
65,78
93,65
79,76
94,83
114,85
38,58
58,55
67,60
37,76
106,100
64,83
100,93
109,100
85,76
35,71
75,69
65,74
96,70
118,75
86,77
108,95
32,80
65,85
45,77
75,79
63,88
99,59
49,61
68,69
112,89
88,95
87,67
70,67
106,90
80,95
81,80
125,100
78,68
40,66
92,89
66,77
51,56
53,60
82,96
131,99
89,71
105,86
88,89
76,58
61,72
50,60
57,84
80,80
121,93
73,81
56,100
100,66
84,92
87,82
91,100
21,58
92,99
62,79
93,81
102,91
77,85
56,99
108,84
29,63
69,76
80,65
101,74
45,59
91,100
82,66
56,89
51,75
