potds,score
84,86
73,66
63,99
93,98
20,58
34,86
47,86
49,70
79,63
103,86
65,56
39,57
87,77
60,75
90,85
36,66
63,97
128,84
84,71
37,61
117,78
126,82
74,91
102,89
52,91
69,66
79,89
122,84
86,66
62,86
32,72
99,100
114,96
111,74
50,61
51,60
77,92
59,82
72,99
123,91
87,94
87,75
67,94
61,90
106,98
80,73
40,80
92,63
91,88
46,55
116,78
125,91
61,68
51,87
126,84
88,56
91,97
45,68
94,85
78,94
57,77
53,61
86,73
52,67
91,75
43,85
89,82
88,76
92,68
100,96
61,75
95,86
108,100
37,58
69,62
84,65
44,56
63,92
93,59
55,69
100,73
89,88
83,90
34,62
100,89
48,58
69,72
63,85
81,86
41,67
65,83
57,88
102,80
57,84
126,96
100,99
78,82
88,69
79,95
58,55
107,90
67,74
76,93
74,77
87,79
58,61
83,70
50,74
60,81
113,86
110,92
59,63
50,67
20,60
104,77
43,62
87,83
84,71
46,63
79,60
33,66
95,96
84,81
60,63
74,85
53,86
86,70
44,64
30,67
95,75
