potds,score
60,61
43,70
82,95
48,55
39,64
70,64
53,56
103,88
49,64
104,75
120,84
69,77
39,74
91,72
60,93
61,62
41,63
48,57
90,61
82,68
74,62
78,75
117,85
102,81
105,70
111,93
74,76
83,58
63,61
113,85
62,63
116,91
45,71
120,95
85,81
67,100
45,76
54,60
104,84
27,56
72,71
94,86
68,58
59,80
97,67
49,56
104,84
47,60
101,83
52,92
84,72
28,71
71,95
102,93
89,79
123,83
32,57
129,100
79,79
98,98
114,83
118,82
112,86
92,78
77,57
85,89
89,89
64,78
87,73
52,63
83,59
103,74
83,77
108,87
58,78
106,96
76,80
98,71
114,75
114,100
108,90
78,70
58,64
76,100
40,66
64,65
96,91
80,85
107,76
115,76
86,83
71,96
45,66
89,90
75,65
81,68
59,75
57,88
69,82
90,78
113,92
105,99
59,69
73,67
87,83
49,85
78,80
116,79
63,90
108,94
57,80
101,59
79,98
99,100
43,61
107,70
112,95
103,93
129,96
41,59
72,97
66,81
53,100
117,76
94,63
73,68
59,69
47,55
119,81
79,80
80,97
103,92
82,63
79,76
71,59
87,87
52,75
66,59
44,77
70,65
49,57
104,87
51,85
57,89
124,94
98,95
82,89
114,85
65,63
81,57
