potds,score
75,91
43,54
80,71
116,83
58,77
89,92
86,77
88,71
84,76
25,52
74,100
53,77
86,72
74,64
101,84
16,40
48,46
84,63
53,45
99,90
91,65
95,97
102,100
88,53
79,46
86,85
66,48
120,100
78,74
69,65
45,74
75,68
77,100
77,95
104,100
64,91
113,100
115,100
85,58
120,88
112,74
74,61
65,40
97,100
54,87
81,59
84,91
112,80
58,28
101,100
86,61
76,98
86,90
88,81
72,52
74,57
68,72
59,45
88,66
82,76
66,53
71,94
40,73
48,68
68,67
72,92
53,58
66,53
85,65
63,71
31,50
64,78
86,95
92,72
67,85
101,74
95,80
74,75
67,91
62,84
87,99
73,80
66,100
109,100
34,55
49,84
57,82
94,83
109,75
62,49
89,69
97,96
65,65
103,100
106,75
54,73
46,85
77,54
89,100
61,94
55,90
112,78
61,52
89,100
46,32
48,45
97,63
67,84
57,91
104,100
46,71
63,82
130,100
65,100
107,76
125,92
53,82
119,100
122,100
83,86
28,60
64,85
95,92
88,89
83,88
80,86
63,70
54,60
12,35
70,70
109,80
59,48
57,83
52,81
85,68
81,77
77,87
55,68
62,64
59,54
109,95
96,80
117,99
58,42
102,84
54,52
68,50
60,67
31,41
111,97
110,100
101,88
50,50
51,80
60,84
134,100
58,82
44,53
45,60
33,63
90,100
121,88
76,90
105,85
75,39
53,94
80,100
93,95
111,90
53,58
48,78
49,50
66,96
85,80
81,65
88,67
92,66
101,96
86,50
69,74
72,49
49,74
89,91
115,92
94,71
52,43
85,60
12,44
81,98
59,81
119,92
71,69
71,83
74,91
62,65
123,100
107,83
107,97
75,64
113,90
105,73
61,64
58,79
109,77
69,74
89,88
95,64
89,95
65,62
88,87
92,87
71,70
60,93
63,83
84,74
45,48
68,72
18,38
113,91
57,93
82,45
71,75
62,73
46,57
104,90
87,76
77,45
112,84
35,61
67,88
82,76
36,52
84,73
63,100
47,77
72,71
40,35
49,69
68,74
62,95
47,63
103,100
95,84
52,82
115,90
74,65
113,94
49,70
28,34
62,73
83,100
74,89
97,97
105,85
16,50
116,100
118,88
38,63
86,72
96,78
53,47
69,84
94,58
61,100
102,69
95,70
54,61
98,92
72,83
72,56
64,100
100,100
56,79
57,98
95,49
62,100
104,95
55,82
64,80
81,94
31,59
38,64
87,72
86,67
65,86
106,98
70,96
120,100
27,63
115,95
71,76
58,74
54,68
93,66
106,87
41,58
59,89
92,97
67,49
105,89
33,50
50,83
108,80
75,69
66,76
73,82
96,75
27,59
82,80
84,94
64,75
67,92
69,70
57,94
57,83
117,96
62,90
37,60
89,78
87,100
68,56
94,63
104,79
68,75
128,100
72,90
72,89
54,74
38,61
95,93
66,72
80,42
87,93
88,67
38,74
106,78
81,75
108,98
88,89
114,94
93,64
56,66
69,60
63,100
82,72
69,100
103,68
69,96
43,75
52,65
86,83
84,79
88,62
35,53
83,55
70,89
100,88
76,85
87,93
101,75
77,65
88,76
60,63
59,79
111,75
64,90
28,65
58,81
43,68
78,82
91,94
72,77
70,100
50,66
64,65
42,68
71,81
68,93
70,90
64,95
76,59
95,79
75,64
119,100
78,78
36,70
79,68
100,88
71,93
104,85
36,51
27,43
31,56
94,70
55,77
103,100
84,92
32,50
99,100
6,42
66,68
92,66
96,99
91,85
74,82
116,88
61,45
49,80
117,94
94,79
72,67
77,100
26,52
81,80
79,74
82,100
95,82
95,80
97,81
