score
57
81
62
65
84
81
86
82
62
70
88
88
79
94
81
101
85
61
60
83
103
82
84
80
78
79
56
74
92
93
81
74
97
72
66
70
70
72
83
99
80
82
89
101
79
95
58
79
84
85
79
73
63
75
90
96
99
96
98
82
86
59
79
64
55
90
79
75
84
103
73
69
95
96
65
84
81
58
89
96
75
95
88
82
80
91
79
98
88
63
95
72
75
64
81
100
96
60
88
86
76
79
95
99
92
80
60
84
68
67
92
89
61
92
80
55
91
104
83
87
84
70
84
86
65
94
88
73
101
88
71
102
80
70
82
94
73
95
81
56
79
97
64
102
85
73
91
79
90
83
77
83
87
94
62
83
98
84
96
96
89
88
101
94
100
90
72
96
86
104
72
79
64
96
81
85
81
96
72
94
86
77
78
65
69
88
63
82
95
91
94
97
82
77
92
89
98
70
83
92
93
82
89
86
59
91
71
77
77
81
99
76
63
81
99
89
70
62
90
72
78
92
79
100
82
86
81
68
92
94
97
94
56
89
65
95
97
56
78
77
83
88
76
86
80
76
85
65
87
81
80
72
93
98
78
61
84
83
90
80
102
89
101
92
78
73
89
99
58
80
76
79
89
76
81
70
76
64
91
83
71
92
100
87
88
86
78
90
84
57
91
61
96
89
72
88
92
89
79
64
86
68
49
94
83
86
73
52
75
98
80
94
85
95
68
89
80
68
96
70
81
67
76
77
55
76
90
84
63
94
68
47
89
100
84
101
99
88
72
96
93
61
83
77
83
79
82
88
80
59
96
74
99
95
68
61
98
77
87
99
75
87
75
79
85
50
100
77
99
99
85
76
99
66
58
78
75
73
88
94
94
96
83
66
92
88
64
96
73
86
72
83
88
