score
81
81
101
85
61
82
84
56
93
72
89
95
75
96
99
96
86
79
75
84
103
73
84
81
89
95
79
88
81
100
95
99
92
68
92
92
80
91
104
84
86
65
94
73
101
102
80
91
79
77
83
87
98
89
88
100
96
86
104
72
64
81
96
86
78
95
91
97
77
92
82
86
77
81
99
62
92
68
94
95
86
85
72
93
98
92
78
76
88
86
89
92
79
64
68
86
73
75
85
89
67
76
77
90
89
101
99
88
72
93
61
77
79
88
80
96
98
87
79
100
99
99
66
73
94
94
92
88
72
88
