score
90
100
38
100
54
69
34
99
42
96
65
51
50
100
90
100
77
84
51
100
41
77
94
82
85
56
86
58
56
67
53
77
91
66
72
27
100
76
89
79
66
85
50
92
61
51
37
73
91
63
71
49
47
78
28
64
26
62
80
62
100
65
81
100
81
98
97
56
59
76
100
40
88
79
91
78
41
100
80
83
100
55
69
70
68
72
81
100
66
100
81
91
36
100
64
47
80
67
64
83
100
64
100
100
100
56
76
100
81
66
46
100
94
67
89
49
69
80
73
63
49
100
68
71
100
65
100
70
71
84
97
100
91
70
81
67
82
78
69
83
100
67
46
73
84
79
