potds,score
83,67
93,74
64,66
16,58
54,88
77,58
71,48
32,59
89,61
94,65
82,49
42,86
82,71
51,78
64,91
70,54
72,74
109,68
82,91
67,90
50,60
27,48
52,66
79,50
45,40
118,85
34,75
67,51
