potds,score
101,100
66,53
68,67
95,80
74,75
61,52
83,86
109,95
111,97
90,100
28,34
116,100
118,88
98,92
100,100
56,79
70,96
75,69
64,75
37,60
69,96
71,93
27,43
117,94
