potds,score
72,60
74,100
63,63
101,92
94,32
84,64
99,97
62,98
107,63
71,88
82,61
69,96
109,31
102,39
49,86
75,100
53,91
67,78
121,97
60,75
115,100
114,72
43,56
58,54
99,64
46,20
65,94
90,45
64,99
120,94
94,73
63,54
79,99
58,45
30,61
65,79
62,70
82,85
87,98
57,55
103,86
116,92
48,91
77,86
75,97
79,65
76,37
75,100
64,54
86,19
111,92
77,70
53,85
73,100
41,100
60,88
114,100
78,83
43,72
56,100
41,88
64,100
89,62
51,62
41,53
107,98
61,62
46,56
87,69
70,89
65,54
24,100
103,72
73,100
84,100
78,83
73,100
103,95
90,73
103,87
60,73
41,46
66,100
70,83
107,71
56,98
42,67
67,71
84,67
34,43
35,77
47,71
99,79
40,97
80,80
73,44
110,81
96,59
93,40
119,30
96,45
59,83
112,76
76,82
122,56
91,82
94,91
74,90
83,68
86,21
45,57
71,64
99,98
76,83
44,55
121,100
59,71
69,83
30,88
69,88
65,36
80,85
71,84
62,58
103,91
99,100
58,80
101,95
70,66
107,72
71,98
99,82
62,94
41,91
