potds,score
55,47
75,100
112,74
43,100
58,74
64,76
65,59
31,59
99,53
35,64
102,62
56,100
66,62
78,87
112,97
90,83
80,91
67,68
54,92
84,70
109,98
60,83
97,77
97,74
51,100
115,100
49,68
44,100
87,45
117,84
93,100
66,100
63,90
56,80
73,93
59,69
57,56
93,73
119,100
78,100
96,100
38,52
98,93
60,79
106,83
108,100
41,82
70,90
58,52
89,64
78,63
44,85
98,93
75,68
113,100
82,100
114,70
78,44
72,100
73,100
57,56
64,90
56,98
66,100
78,87
117,75
79,100
112,75
22,100
78,100
89,62
75,72
59,58
60,56
119,79
62,54
92,86
39,58
56,88
106,81
108,61
49,83
46,71
54,100
131,84
59,89
54,86
61,87
57,100
80,99
55,100
58,100
47,100
45,69
99,54
60,100
95,74
75,93
73,100
48,84
24,89
53,76
74,56
67,100
87,88
107,100
104,100
84,100
57,65
112,97
18,76
32,93
106,59
72,66
57,88
87,100
63,100
105,80
86,55
125,100
78,93
62,100
50,47
88,38
95,87
64,100
93,91
51,93
49,80
112,79
