potds,score
34,51
55,47
33,80
60,69
43,100
75,100
82,73
48,84
39,56
46,63
77,69
70,100
53,87
103,100
49,100
112,74
43,100
58,74
29,83
104,66
120,100
64,76
65,59
85,87
69,98
39,100
31,59
91,59
60,100
99,53
61,82
41,80
124,84
121,15
48,85
90,39
82,35
35,64
74,100
71,100
83,65
78,100
102,62
122,81
117,58
56,100
60,38
102,65
81,69
101,100
105,69
78,62
73,48
66,62
111,71
78,87
112,97
90,83
74,85
83,86
80,91
63,72
67,68
60,47
65,65
113,66
80,83
54,92
84,70
109,98
60,83
62,57
67,91
116,100
45,48
97,77
97,74
13,74
51,100
120,79
85,87
115,100
62,100
79,88
84,68
96,61
49,68
74,83
44,100
78,44
67,89
45,88
37,90
54,82
87,45
117,84
104,78
27,78
72,80
94,93
99,76
68,90
93,100
66,100
63,90
59,62
43,66
97,81
56,80
49,62
73,93
104,66
49,84
59,69
57,56
47,68
93,73
119,100
95,96
101,79
42,100
52,88
78,100
96,100
38,52
98,93
52,79
60,79
106,83
84,80
28,69
108,100
41,82
58,61
53,73
71,94
64,60
102,68
89,88
36,85
75,99
123,74
32,80
129,95
89,81
48,82
70,90
58,52
110,55
79,59
89,64
78,63
44,85
98,66
43,73
66,57
98,93
130,36
114,82
118,92
75,68
113,100
114,100
112,92
82,100
92,60
77,77
114,70
78,44
72,100
73,100
88,63
57,56
85,78
64,90
89,54
64,86
56,98
87,61
117,79
66,100
87,83
78,87
52,41
83,95
103,66
32,84
83,71
117,75
79,100
108,87
112,75
58,97
22,100
106,69
76,95
98,100
95,44
114,70
78,100
114,75
89,62
108,97
75,72
56,60
105,100
85,55
59,58
78,58
60,56
119,79
58,96
11,93
101,64
76,89
72,100
85,55
62,54
90,66
40,83
41,100
92,86
90,85
130,65
64,100
96,82
80,62
39,58
107,69
116,81
115,88
56,88
25,63
86,69
38,73
106,81
103,98
8,100
33,100
101,72
113,59
71,63
89,10
108,61
45,83
112,28
49,83
73,74
89,53
61,100
75,69
46,71
54,100
131,84
81,64
26,100
59,78
57,72
69,100
90,68
113,94
91,68
105,79
59,89
54,86
59,56
73,100
87,76
57,60
79,93
49,90
78,59
66,87
72,47
64,80
94,53
61,87
90,51
116,61
107,29
90,59
63,78
108,100
57,98
57,100
80,99
101,71
79,64
106,28
16,100
84,75
80,72
99,84
55,100
43,100
107,100
58,100
112,73
47,100
45,69
103,54
99,54
79,46
129,90
41,89
60,100
95,74
76,47
75,93
72,82
66,46
53,100
73,100
117,100
94,59
48,84
71,75
73,50
90,86
61,70
68,73
24,89
53,76
74,56
48,59
68,86
67,100
59,77
47,91
119,100
79,42
59,29
87,88
80,100
113,42
107,100
104,100
84,100
57,65
103,100
112,97
18,76
73,100
32,93
60,78
106,59
86,55
72,66
57,88
86,21
87,100
82,91
99,100
113,77
79,61
31,50
63,100
71,97
105,80
87,98
70,41
52,86
66,90
86,55
44,97
20,44
125,100
70,61
78,93
62,100
80,50
49,97
104,100
50,47
60,38
51,73
95,86
88,38
57,79
95,87
64,100
124,74
98,72
82,36
93,91
51,93
62,64
114,96
65,89
90,100
49,80
81,93
112,79
