potds,score
116,85
89,100
86,100
25,62
74,69
86,75
101,99
48,49
84,79
53,57
99,96
95,80
79,60
78,40
75,100
77,73
104,100
113,42
115,97
74,100
65,81
54,60
76,88
72,70
74,100
68,93
82,78
40,100
48,100
72,50
31,92
64,83
86,62
73,47
94,64
109,75
65,76
106,100
54,63
112,100
57,57
46,100
107,37
119,59
122,100
88,57
83,44
80,93
57,65
62,48
117,100
54,100
60,84
110,81
101,96
60,96
134,58
58,90
44,100
33,100
76,69
105,88
75,73
53,87
111,57
85,100
89,67
85,67
71,90
71,85
62,33
123,75
113,90
105,89
58,79
89,10
95,100
92,71
71,80
60,98
63,72
18,85
57,100
82,64
87,83
35,59
67,77
82,47
36,83
49,100
68,77
47,100
103,61
74,88
113,67
49,73
83,100
105,87
38,100
94,84
95,64
57,96
62,100
31,46
27,82
115,100
54,100
105,82
108,92
82,70
57,97
57,69
117,88
89,88
68,83
68,65
72,88
66,85
38,64
106,81
81,42
93,98
56,46
69,100
63,100
69,55
103,90
52,71
86,52
35,70
83,92
76,71
101,100
77,77
88,72
60,59
59,30
111,88
58,100
78,93
91,80
70,52
42,75
71,100
64,45
75,82
36,100
100,43
36,90
31,42
103,95
84,82
66,83
91,74
116,81
61,84
49,79
26,77
