potds,score
100,92
103,99
77,47
99,92
83,58
67,51
80,68
48,100
103,61
103,45
104,100
61,68
88,87
100,51
69,66
80,63
24,100
77,88
66,42
97,59
80,66
54,99
112,74
43,100
127,83
90,91
108,93
92,70
70,100
40,81
90,83
26,81
73,84
54,71
104,100
56,100
73,72
48,94
113,94
36,100
73,90
127,79
69,88
66,67
86,100
71,74
82,70
41,92
103,70
38,81
125,87
83,83
89,81
49,65
80,81
42,62
100,85
107,57
65,81
93,73
79,93
94,32
114,100
38,72
58,59
67,97
37,69
106,100
64,98
100,100
109,86
85,47
35,95
75,92
65,77
96,86
118,58
86,83
108,90
32,100
65,85
45,90
75,84
63,100
99,58
49,69
68,87
112,71
88,95
87,79
70,90
106,94
80,100
81,55
125,97
78,83
40,83
92,88
66,78
51,80
53,56
82,94
131,65
89,100
105,84
88,33
76,80
61,100
50,72
57,100
80,59
121,71
73,100
56,79
100,100
84,81
87,100
91,100
21,69
92,100
62,95
93,50
102,100
77,100
56,71
108,100
29,82
69,55
80,65
101,74
45,69
91,60
82,51
56,46
51,100
