potds,score
83,34
93,43
64,86
16,68
54,39
77,84
71,51
32,82
89,76
94,21
82,46
42,13
82,61
51,57
64,88
70,100
72,82
109,48
82,42
67,74
50,100
27,100
52,43
79,5
45,85
118,95
34,73
67,93
