potds,score
72,76
74,83
63,97
101,88
94,52
84,86
99,100
62,92
107,66
71,94
82,53
69,88
109,71
102,91
49,99
75,100
53,94
67,55
121,84
60,100
115,85
114,61
43,57
58,60
99,47
46,66
65,70
90,65
64,80
120,97
94,85
63,66
79,82
58,50
30,69
65,58
62,100
82,77
87,100
57,68
103,91
116,100
48,84
77,98
75,82
79,63
76,79
75,100
64,58
86,60
111,100
77,84
53,100
73,100
41,80
60,70
114,80
78,100
43,62
56,85
41,72
64,85
89,85
51,75
41,79
107,82
61,61
46,83
87,58
70,59
65,77
24,100
103,60
73,100
84,73
78,95
73,78
103,94
90,75
103,93
60,67
41,100
66,100
70,99
107,78
56,100
42,66
67,86
84,81
34,40
35,87
47,45
99,100
40,75
80,100
73,41
110,95
96,77
93,61
119,61
96,63
59,96
112,55
76,85
122,66
91,64
94,92
74,79
83,84
86,70
45,70
71,72
99,100
76,90
44,69
121,100
59,90
69,68
30,79
69,85
65,53
80,69
71,84
62,100
103,72
99,73
58,80
101,90
70,80
107,89
71,83
99,91
62,59
41,77
