autogrades,score
7,35
11,80
10,100
1,44
12,82
12,100
4,68
3,57
10,99
10,100
7,100
3,65
12,88
11,72
6,46
12,81
9,70
4,81
2,70
11,70
10,100
8,7
11,81
4,45
