autogrades,score
7,48
6,39
9,89
4,64
2,48
12,85
3,52
9,72
10,65
5,16
5,42
9,31
9,75
7,62
6,86
11,91
4,86
4,46
9,46
11,75
13,100
11,92
1,47
4,9
10,100
8,83
11,83
6,76
