autogrades,score
3,47
9,56
9,84
9,67
8,60
8,79
4,56
12,85
6,56
4,9
11,61
7,51
9,55
7,52
7,100
5,100
9,69
9,51
11,63
9,73
7,100
13,100
8,46
7,19
10,100
12,99
2,67
5,64
