potds,score
34,64
55,39
33,49
60,74
43,99
75,96
82,60
48,100
39,67
46,83
77,41
70,100
53,82
103,83
49,100
112,94
43,100
58,68
29,81
104,39
120,82
64,48
65,48
85,100
69,74
39,79
31,56
91,38
60,81
99,76
61,83
41,85
124,69
121,-4
48,79
90,19
82,75
35,86
74,100
71,81
83,43
78,72
102,44
122,100
117,28
56,78
60,64
102,55
81,74
101,61
105,75
78,54
73,23
66,30
111,68
78,85
112,100
90,80
74,72
83,96
80,93
63,45
67,93
60,23
65,93
113,75
80,100
54,91
84,62
109,100
60,79
62,39
67,100
116,61
45,37
97,45
97,82
13,63
51,100
120,96
85,45
115,100
62,68
79,71
84,72
96,73
49,71
74,92
44,85
78,62
67,100
45,80
37,100
54,87
87,62
117,100
104,75
27,80
72,76
94,99
99,40
68,75
93,74
66,74
63,80
59,30
43,59
97,78
56,47
49,73
73,77
104,62
49,87
59,100
57,35
47,61
93,64
119,80
95,52
101,67
42,100
52,72
78,90
96,100
38,29
98,75
52,45
60,44
106,81
84,100
28,69
108,82
41,77
58,37
53,88
71,61
64,83
102,48
89,58
36,86
75,80
123,80
32,51
129,93
89,93
48,84
70,73
58,52
110,63
79,71
89,78
78,44
44,88
98,67
43,56
66,56
98,75
130,30
114,78
118,100
75,57
113,100
114,83
112,65
82,100
92,58
77,71
114,73
78,39
72,100
73,73
88,31
57,52
85,60
64,100
89,33
64,98
56,72
87,52
117,82
66,81
87,99
78,49
52,24
83,61
103,58
32,91
83,80
117,72
79,86
108,85
112,80
58,83
22,80
106,78
76,79
98,89
95,50
114,58
78,100
114,86
89,69
108,76
75,55
56,56
105,100
85,57
59,71
78,39
60,18
119,100
58,72
11,77
101,65
76,72
72,98
85,47
62,18
90,58
40,68
41,100
92,100
90,72
130,100
64,100
96,83
80,80
39,67
107,83
116,60
115,96
56,100
25,60
86,71
38,45
106,82
103,100
8,78
33,91
101,69
113,43
71,97
89,29
108,56
45,72
112,54
49,80
73,70
89,71
61,100
75,41
46,94
54,83
131,68
81,93
26,79
59,100
57,38
69,100
90,55
113,73
91,100
105,90
59,62
54,76
59,46
73,100
87,100
57,51
79,100
49,81
78,56
66,100
72,70
64,74
94,90
61,74
90,46
116,87
107,61
90,35
63,100
108,80
57,97
57,65
80,97
101,70
79,47
106,60
16,77
84,66
80,39
99,60
55,58
43,80
107,72
58,99
112,47
47,53
45,56
103,36
99,20
79,11
129,54
41,72
60,84
95,34
76,34
75,74
72,97
66,81
53,91
73,68
117,80
94,49
48,86
71,46
73,58
90,80
61,76
68,75
24,79
53,34
74,40
48,61
68,83
67,79
59,63
47,57
119,100
79,37
59,-4
87,91
80,93
113,80
107,100
104,93
84,75
57,81
103,100
112,100
18,37
73,97
32,88
60,74
106,78
86,75
72,91
57,93
86,45
87,77
82,89
99,95
113,67
79,48
31,95
63,65
71,83
105,93
87,100
70,27
52,100
66,99
86,80
44,100
20,54
125,59
70,31
78,90
62,100
80,45
49,100
104,63
50,34
60,63
51,49
95,85
88,64
57,100
95,54
64,92
124,53
98,83
82,6
93,81
51,82
62,85
114,89
65,91
90,100
49,49
81,73
112,76
