score
100
51
49
55
87
96
44
15
27
100
69
48
85
75
87
39
79
67
92
74
81
88
51
100
100
42
99
100
70
71
100
72
88
100
72
60
54
68
36
48
41
80
72
74
83
79
84
64
84
44
44
52
60
55
64
55
65
88
58
81
84
73
59
10
100
83
98
20
51
37
29
75
87
46
61
59
98
59
97
87
79
55
60
63
100
100
21
77
66
57
22
18
47
70
82
100
65
73
47
64
54
94
84
