score
93
100
91
79
61
94
69
100
71
63
78
67
76
71
100
38
82
100
30
70
37
32
60
34
81
63
48
67
100
6
61
85
67
51
53
99
82
97
86
73
63
20
84
100
100
100
88
61
96
93
53
48
78
63
59
85
87
68
92
86
76
41
46
83
47
100
84
37
70
89
100
71
35
100
65
62
58
44
61
80
42
74
71
72
94
76
86
50
100
83
100
95
82
45
91
77
90
82
100
80
75
51
100
79
100
67
80
77
76
64
66
34
93
100
82
54
58
73
100
51
82
79
100
6
69
92
91
96
89
41
73
66
78
100
76
48
49
22
88
100
100
86
7
75
100
83
84
31
100
32
84
25
16
50
