potds,score
34,51
85,87
121,15
81,69
73,48
13,74
62,100
42,100
52,88
64,60
87,83
32,84
95,44
56,60
85,55
101,64
85,55
130,65
38,73
89,10
90,51
107,29
84,75
79,46
48,59
73,100
86,21
113,77
62,64
