potds,score
43,52
45,81
97,75
77,54
100,52
81,67
114,85
58,43
86,70
124,100
88,84
71,100
122,89
74,67
66,86
41,83
57,79
45,69
86,34
65,74
55,100
102,44
65,79
79,100
126,52
60,61
46,77
74,100
66,56
45,71
58,70
77,77
47,71
89,64
51,75
57,80
91,55
36,83
92,100
85,73
80,73
115,92
81,40
59,100
43,84
66,43
93,61
74,66
69,43
88,63
74,76
113,57
74,57
71,76
72,62
65,97
72,62
110,69
105,86
127,82
95,47
11,85
41,87
107,88
90,72
56,88
69,56
116,93
93,78
25,82
102,68
110,63
33,90
58,55
73,65
47,75
55,93
89,86
87,89
63,56
40,34
111,100
57,54
79,91
69,54
133,51
66,100
64,72
127,83
67,52
95,54
0,45
68,50
111,88
92,54
113,100
74,47
93,100
33,87
43,54
83,55
70,83
34,98
31,55
79,86
79,93
80,38
72,100
100,64
23,75
