potds,score
70,82
73,90
28,40
91,68
83,34
85,100
77,60
124,92
34,100
98,96
61,83
112,82
106,70
93,43
65,78
54,77
124,94
50,43
94,92
71,96
30,83
92,54
76,80
61,68
101,43
81,100
93,62
103,41
77,98
81,85
110,91
78,74
103,81
34,97
88,48
100,90
60,100
74,93
97,95
78,56
21,77
125,89
68,81
67,93
45,97
66,49
83,42
69,19
64,86
81,100
30,36
16,68
57,100
53,81
40,76
54,39
52,33
122,64
57,90
70,60
58,72
52,77
116,100
86,18
104,54
82,61
115,52
88,82
112,67
62,53
43,62
60,92
14,24
90,100
60,66
69,99
51,82
39,27
60,47
77,84
112,90
102,-1
71,51
38,68
25,73
98,53
65,79
56,68
84,28
78,78
67,77
48,79
108,97
87,93
32,82
89,50
80,18
78,74
76,100
19,73
59,45
102,63
87,52
98,95
103,78
60,50
89,76
94,72
86,100
81,59
94,21
79,100
113,65
52,100
113,100
106,70
48,51
90,100
70,90
59,96
70,73
74,35
66,69
27,82
63,79
39,100
96,66
45,98
12,89
103,59
74,82
100,76
78,40
61,75
67,100
89,92
99,69
57,82
82,46
70,54
94,20
42,13
73,85
80,85
32,85
107,66
71,82
92,68
72,46
87,80
51,47
70,100
91,64
57,86
62,100
127,82
71,74
82,61
58,73
39,44
91,84
71,100
37,85
66,46
51,57
90,100
103,62
56,93
41,100
110,89
64,80
77,100
90,51
59,92
54,49
113,58
69,60
118,87
75,65
59,75
29,89
103,100
68,91
107,35
77,44
124,59
116,100
86,54
50,72
66,75
115,78
51,100
69,100
59,100
81,83
113,94
106,37
83,69
46,94
74,92
62,75
89,90
35,86
130,72
74,79
42,100
69,75
83,96
120,83
66,79
93,45
65,93
64,83
63,77
38,100
64,88
83,100
41,47
94,80
100,90
53,100
70,100
78,76
64,43
112,65
72,82
72,100
71,85
95,46
61,90
120,31
56,84
94,84
79,100
60,100
50,93
105,65
41,89
68,41
50,40
95,100
56,100
34,99
48,39
62,95
104,81
66,77
72,53
97,43
104,76
76,75
72,37
109,48
82,42
77,64
88,100
101,75
84,100
71,81
72,100
98,80
96,98
67,74
51,100
50,100
86,66
99,100
106,66
50,88
53,52
117,100
108,86
115,32
76,70
73,68
93,100
101,69
75,86
70,100
47,76
52,100
111,100
27,100
45,88
126,100
71,68
61,79
52,43
40,73
53,99
113,100
90,65
60,80
53,70
127,79
55,57
69,41
118,52
66,93
42,90
64,45
75,13
113,55
116,65
62,40
67,73
49,26
52,60
110,28
86,44
51,93
84,72
48,98
121,65
28,64
54,89
77,100
61,85
53,64
29,99
50,42
101,83
108,100
67,33
70,93
109,70
85,72
60,96
45,96
79,5
92,87
62,100
70,98
58,94
40,89
88,97
40,93
86,81
22,100
111,89
100,83
73,33
60,63
60,96
78,46
38,93
48,58
46,63
86,100
45,85
88,30
118,95
77,53
87,94
45,89
111,31
87,89
41,58
101,90
67,93
75,79
80,83
82,69
33,73
62,46
86,43
101,79
81,78
32,47
78,100
47,69
76,87
107,70
79,72
71,78
100,100
79,96
89,54
34,73
71,91
82,50
61,26
67,93
58,81
41,34
109,56
27,24
127,79
78,82
72,74
106,79
96,100
61,71
20,95
92,91
105,100
92,100
93,99
88,80
64,56
29,90
52,100
74,96
65,77
56,88
108,68
108,59
100,58
39,100
45,100
68,76
42,100
78,69
100,91
80,43
23,73
31,38
130,86
47,80
