potds,score
70,79
73,78
28,24
91,61
83,48
85,100
77,57
124,100
34,87
98,81
61,84
112,86
106,80
93,39
65,69
54,83
124,97
50,56
94,94
71,81
30,91
92,61
76,100
61,78
101,54
81,100
93,42
103,61
77,85
81,87
110,92
78,90
103,75
34,88
88,50
100,100
60,92
74,85
97,96
78,60
21,74
125,84
68,98
67,73
45,92
66,37
83,53
69,10
64,89
81,100
30,48
16,64
57,100
53,98
40,88
54,48
52,23
122,81
57,95
70,53
58,57
52,81
116,99
86,31
104,73
82,78
115,72
88,96
112,47
62,73
43,80
60,100
14,44
90,100
60,72
69,99
51,65
39,38
60,38
77,85
112,89
102,8
71,52
38,67
25,58
98,63
65,88
56,74
84,41
78,86
67,74
48,82
108,82
87,90
32,72
89,42
80,37
78,59
76,100
19,91
59,65
102,64
87,69
98,76
103,76
60,63
89,65
94,71
86,90
81,47
94,16
79,85
113,57
52,100
113,96
106,74
48,53
90,100
70,78
59,100
70,59
74,35
66,62
27,78
63,66
39,96
96,64
45,100
12,91
103,57
74,70
100,56
78,42
61,79
67,89
89,89
99,64
57,85
82,42
70,73
94,15
42,31
73,76
80,76
32,100
107,73
71,94
92,65
72,64
87,75
51,44
70,100
91,63
57,100
62,100
127,97
71,94
82,75
58,81
39,49
91,98
71,100
37,70
66,37
51,62
90,100
103,71
56,81
41,100
110,80
64,85
77,84
90,55
59,87
54,60
113,70
69,52
118,84
75,60
59,88
29,79
103,99
68,84
107,32
77,33
124,79
116,91
86,69
50,76
66,92
115,80
51,100
69,95
59,96
81,69
113,88
106,51
83,55
46,100
74,82
62,90
89,100
35,82
130,58
74,82
42,89
69,79
83,94
120,100
66,88
93,60
65,96
64,67
63,74
38,100
64,86
83,90
41,42
94,89
100,98
53,94
70,91
78,73
64,29
112,63
72,86
72,87
71,100
95,40
61,88
120,33
56,65
94,100
79,100
60,95
50,73
105,71
41,98
68,43
50,34
95,100
56,86
34,85
48,53
62,82
104,100
66,61
72,44
97,36
104,91
76,86
72,57
109,46
82,46
77,45
88,100
101,83
84,100
71,99
72,92
98,100
96,100
67,75
51,100
50,100
86,54
99,100
106,76
50,86
53,70
117,100
108,95
115,39
76,81
73,77
93,99
101,80
75,66
70,100
47,71
52,100
111,100
27,92
45,100
126,90
71,84
61,80
52,47
40,63
53,95
113,96
90,45
60,100
53,79
127,75
55,42
69,29
118,62
66,81
42,100
64,62
75,7
113,71
116,85
62,44
67,80
49,44
52,59
110,38
86,39
51,73
84,65
48,96
121,84
28,61
54,79
77,95
61,93
53,79
29,81
50,55
101,88
108,85
67,35
70,100
109,74
85,77
60,88
45,100
79,9
92,81
62,100
70,79
58,86
40,92
88,94
40,88
86,88
22,100
111,81
100,88
73,31
60,54
60,89
78,64
38,82
48,66
46,75
86,100
45,100
88,49
118,83
77,57
87,74
45,89
111,43
87,73
41,61
101,88
67,87
75,94
80,84
82,69
33,74
62,43
86,59
101,61
81,66
32,53
78,100
47,53
76,84
107,77
79,62
71,78
100,100
79,95
89,73
34,83
71,93
82,38
61,29
67,76
58,91
41,38
109,49
27,26
127,77
78,99
72,78
106,92
96,100
61,83
20,77
92,100
105,100
92,100
93,81
88,81
64,67
29,93
52,100
74,78
65,79
56,88
108,70
108,59
100,64
39,93
45,100
68,86
42,100
78,87
100,75
80,46
23,71
31,55
130,86
47,63
