potds,score
34,74
55,69
33,40
60,61
43,70
75,66
82,95
48,55
39,64
46,74
77,76
70,64
53,56
103,88
49,64
112,90
43,71
58,61
29,43
104,75
120,84
64,87
65,80
85,81
69,77
39,74
31,58
91,72
60,93
99,73
61,62
41,63
124,92
121,80
48,57
90,61
82,68
35,71
74,62
71,85
83,89
78,75
102,94
122,96
117,85
56,79
60,46
102,81
81,94
101,78
105,70
78,72
73,67
66,87
111,93
78,93
112,91
90,96
74,76
83,58
80,77
63,61
67,58
60,60
65,41
113,85
80,54
54,68
84,73
109,84
60,75
62,63
67,77
116,91
45,71
97,88
97,65
13,47
51,88
120,95
85,81
115,83
62,71
79,51
84,65
96,92
49,60
74,84
44,91
78,64
67,100
45,76
37,70
54,60
87,91
117,94
104,84
27,56
72,71
94,86
99,74
68,58
93,91
66,94
63,81
59,80
43,53
97,67
56,59
49,56
73,91
104,84
49,40
59,91
57,86
47,60
93,84
119,92
95,71
101,83
42,53
52,57
78,67
96,67
38,67
98,88
52,92
60,65
106,100
84,72
28,71
108,80
41,57
58,67
53,73
71,95
64,92
102,93
89,79
36,43
75,79
123,83
32,57
129,100
89,70
48,52
70,78
58,96
110,93
79,79
89,64
78,83
44,87
98,98
43,40
66,95
98,87
130,89
114,83
118,82
75,89
113,98
114,81
112,86
82,88
92,78
77,57
114,97
78,91
72,96
73,55
88,90
57,67
85,89
64,78
89,89
64,78
56,100
87,73
117,86
66,72
87,56
78,65
52,63
83,59
103,74
32,41
83,77
117,85
79,69
108,87
112,91
58,78
22,60
106,96
76,80
98,71
95,48
114,75
78,79
114,100
89,83
108,90
75,94
56,43
105,93
85,65
59,67
78,70
60,88
119,93
58,64
11,41
101,74
76,100
72,64
85,78
62,55
90,97
40,66
41,55
92,84
90,62
130,98
64,65
96,91
80,85
39,58
107,76
116,77
115,76
56,91
25,52
86,83
38,44
106,91
103,79
8,48
33,68
101,57
113,90
71,96
89,92
108,95
45,66
112,87
49,73
73,57
89,90
61,49
75,65
46,75
54,79
131,89
81,68
26,65
59,75
57,88
69,82
90,78
113,92
91,63
105,99
59,98
54,59
59,69
73,67
87,83
57,50
79,68
49,85
78,80
66,72
72,92
64,72
94,62
61,58
90,66
116,79
107,83
90,90
63,90
108,94
57,80
57,86
80,73
101,59
79,98
106,86
16,51
84,99
80,52
99,100
55,80
43,61
107,70
58,88
112,95
47,79
45,56
103,93
99,81
79,57
129,96
41,59
60,64
95,69
76,57
75,56
72,97
66,81
53,100
73,71
117,76
94,63
48,86
71,76
73,68
90,99
61,54
68,88
24,56
53,86
74,64
48,47
68,65
67,68
59,69
47,55
119,81
79,80
59,58
87,81
80,97
113,94
107,98
104,94
84,55
57,64
103,92
112,98
18,57
73,57
32,70
60,79
106,65
86,80
72,90
57,78
86,70
87,73
82,63
99,86
113,99
79,76
31,54
63,100
71,59
105,63
87,87
70,94
52,75
66,59
86,93
44,77
20,48
125,99
70,65
78,100
62,89
80,87
49,57
104,87
50,62
60,63
51,85
95,66
88,73
57,89
95,88
64,96
124,94
98,95
82,89
93,96
51,63
62,51
114,85
65,63
90,78
49,62
81,57
112,71
