potds,score
70,79
73,90
28,45
91,80
83,70
85,100
77,38
124,100
34,54
98,69
61,34
112,99
106,100
93,87
65,42
54,95
124,98
50,98
94,78
71,96
30,65
92,100
76,95
61,75
101,100
81,88
93,51
103,100
77,76
81,71
110,96
78,73
103,74
34,54
88,50
100,76
60,96
74,91
97,100
78,100
21,35
125,90
68,84
67,100
45,52
66,90
83,94
69,63
64,83
81,100
30,71
16,34
57,77
53,84
40,51
54,77
52,72
122,100
57,97
70,53
58,41
52,83
116,77
86,98
104,94
82,82
115,85
88,90
112,84
62,69
43,91
60,83
14,26
90,69
60,56
69,100
51,86
39,74
60,25
77,47
112,88
102,89
71,52
38,58
25,41
98,93
65,94
56,56
84,54
78,67
67,53
48,77
108,91
87,66
32,60
89,72
80,61
78,76
76,48
19,27
59,100
102,76
87,99
98,82
103,100
60,78
89,50
94,89
86,100
81,57
94,70
79,56
113,86
52,79
113,100
106,66
48,76
90,94
70,85
59,95
70,75
74,53
66,84
27,50
63,92
39,61
96,51
45,37
12,31
103,73
74,91
100,100
78,75
61,58
67,62
89,63
99,71
57,62
82,51
70,92
94,62
42,64
73,85
80,74
32,68
107,87
71,35
92,49
72,47
87,78
51,28
70,100
91,90
57,36
62,59
127,100
71,85
82,57
58,64
39,52
91,82
71,71
37,82
66,26
51,80
90,100
103,94
56,62
41,72
110,93
64,80
77,68
90,62
59,62
54,28
113,74
69,58
118,78
75,100
59,65
29,44
103,99
68,81
107,87
77,65
124,100
116,80
86,76
50,81
66,98
115,97
51,56
69,59
59,76
81,92
113,98
106,80
83,73
46,86
74,66
62,45
89,100
35,58
130,100
74,91
42,63
69,45
83,75
120,100
66,40
93,88
65,37
64,55
63,100
38,79
64,78
83,95
41,26
94,91
100,100
53,78
70,64
78,41
64,48
112,86
72,69
72,32
71,69
95,100
61,100
120,100
56,62
94,80
79,86
60,83
50,85
105,100
41,66
68,84
50,81
95,55
56,79
34,55
48,91
62,84
104,69
66,75
72,25
97,82
104,68
76,70
72,82
109,78
82,87
77,87
88,91
101,80
84,68
71,77
72,95
98,85
96,76
67,100
51,81
50,75
86,72
99,66
106,86
50,57
53,83
117,84
108,81
115,80
76,81
73,100
93,71
101,84
75,48
70,89
47,66
52,60
111,100
27,52
45,36
126,100
71,81
61,91
52,65
40,61
53,36
113,100
90,64
60,47
53,79
127,100
55,80
69,50
118,94
66,67
42,81
64,61
75,77
113,64
116,83
62,100
67,46
49,75
52,75
110,100
86,64
51,45
84,100
48,76
121,96
28,51
54,60
77,100
61,100
53,87
29,56
50,76
101,100
108,81
67,90
70,66
109,90
85,100
60,81
45,46
79,53
92,100
62,94
70,69
58,67
40,69
88,100
40,40
86,89
22,49
111,100
100,69
73,93
60,90
60,38
78,80
38,51
48,73
46,63
86,49
45,23
88,100
118,95
77,92
87,68
45,71
111,100
87,73
41,62
101,100
67,75
75,61
80,65
82,72
33,33
62,100
86,100
101,91
81,76
32,49
78,86
47,49
76,81
107,94
79,96
71,70
100,100
79,79
89,59
34,51
71,75
82,71
61,84
67,38
58,26
41,31
109,97
27,53
127,100
78,91
72,70
106,81
96,67
61,82
20,62
92,71
105,74
92,72
93,78
88,54
64,91
29,50
52,69
74,83
65,61
56,73
108,100
108,69
100,67
39,46
45,73
68,84
42,81
78,36
100,100
80,79
23,47
31,52
130,100
47,65
