potds,score
75,88
43,65
80,89
116,94
58,69
89,89
86,93
88,84
84,94
25,55
74,82
53,77
86,68
74,59
101,89
16,60
48,65
84,66
53,64
99,98
91,70
95,90
102,99
88,61
79,63
86,65
66,49
120,92
78,89
69,64
45,86
75,77
77,85
77,79
104,99
64,89
113,98
115,100
85,70
120,91
112,93
74,65
65,57
97,93
54,69
81,69
84,80
112,88
58,46
101,90
86,76
76,82
86,99
88,92
72,71
74,60
68,80
59,61
88,84
82,57
66,45
71,97
40,60
48,81
68,69
72,78
53,60
66,61
85,57
63,71
31,66
64,89
86,87
92,85
67,72
101,92
95,68
74,76
67,82
62,99
87,87
73,73
66,94
109,100
34,70
49,69
57,62
94,95
109,90
62,68
89,83
97,84
65,58
103,100
106,62
54,87
46,74
77,62
89,100
61,87
55,92
112,95
61,41
89,87
46,49
48,57
97,78
67,94
57,83
104,95
46,57
63,96
130,100
65,90
107,95
125,88
53,89
119,97
122,88
83,88
28,59
64,76
95,80
88,91
83,69
80,77
63,84
54,64
12,55
70,84
109,88
59,56
57,74
52,72
85,61
81,58
77,86
55,62
62,62
59,60
109,92
96,64
117,96
58,45
102,83
54,62
68,56
60,67
31,55
111,84
110,99
101,74
50,70
51,72
60,90
134,98
58,85
44,70
45,62
33,73
90,94
121,75
76,91
105,78
75,57
53,79
80,84
93,84
111,96
53,72
48,88
49,67
66,99
85,82
81,73
88,57
92,81
101,83
86,70
69,92
72,40
49,89
89,98
115,77
94,83
52,45
85,57
12,61
81,95
59,66
119,79
71,73
71,67
74,98
62,71
123,87
107,90
107,91
75,83
113,92
105,85
61,77
58,99
109,84
69,70
89,96
95,76
89,78
65,73
88,69
92,85
71,55
60,99
63,85
84,83
45,55
68,59
18,57
113,82
57,85
82,58
71,93
62,65
46,59
104,70
87,75
77,61
112,64
35,70
67,74
82,88
36,72
84,89
63,95
47,85
72,68
40,52
49,76
68,78
62,85
47,63
103,98
95,67
52,62
115,77
74,85
113,99
49,90
28,48
62,73
83,100
74,76
97,77
105,87
16,57
116,97
118,77
38,68
86,57
96,89
53,65
69,81
94,75
61,94
102,86
95,83
54,66
98,75
72,67
72,54
64,95
100,80
56,87
57,92
95,69
62,88
104,82
55,88
64,82
81,93
31,69
38,58
87,74
86,59
65,92
106,78
70,77
120,92
27,63
115,91
71,69
58,58
54,86
93,63
106,99
41,71
59,91
92,99
67,51
105,100
33,51
50,99
108,100
75,49
66,68
73,66
96,77
27,59
82,91
84,75
64,76
67,97
69,72
57,84
57,69
117,98
62,74
37,53
89,67
87,97
68,69
94,67
104,98
68,67
128,83
72,82
72,100
54,90
38,81
95,74
66,83
80,57
87,81
88,70
38,76
106,75
81,72
108,99
88,73
114,74
93,81
56,59
69,61
63,93
82,53
69,93
103,77
69,81
43,65
52,71
86,98
84,59
88,59
35,60
83,74
70,85
100,89
76,65
87,100
101,65
77,82
88,93
60,55
59,98
111,81
64,90
28,55
58,92
43,81
78,93
91,81
72,86
70,97
50,84
64,85
42,81
71,61
68,99
70,89
64,75
76,79
95,61
75,55
119,99
78,60
36,89
79,84
100,81
71,95
104,91
36,56
27,52
31,62
94,54
55,77
103,89
84,90
32,61
99,90
6,52
66,75
92,65
96,83
91,92
74,86
116,95
61,58
49,74
117,97
94,97
72,85
77,100
26,61
81,87
79,78
82,87
95,97
95,72
97,69
