potds,score
34,56
85,64
121,93
81,81
73,65
13,30
62,80
42,72
52,42
64,80
87,75
32,27
95,65
56,33
85,57
101,74
85,76
130,98
38,43
89,100
90,74
107,87
84,100
79,49
48,51
73,62
86,67
113,99
62,35
