potds,score
77,65
36,71
95,79
84,75
73,66
63,100
93,88
45,57
63,91
73,85
55,61
20,45
97,93
86,81
34,70
110,74
83,52
47,72
49,87
79,80
56,38
87,53
103,82
99,82
69,100
94,82
113,69
65,48
118,79
39,59
38,72
87,100
69,82
87,86
53,35
35,61
59,92
60,72
94,100
64,100
49,43
92,94
78,59
90,100
36,61
72,100
91,82
70,54
71,56
42,64
72,87
67,46
96,98
98,69
86,61
63,88
61,46
46,53
94,100
128,100
105,78
56,49
84,51
37,42
11,41
117,90
41,31
129,100
56,73
3,22
91,100
115,100
95,92
71,100
126,100
17,50
74,100
102,90
85,74
32,49
115,85
54,69
52,71
69,67
63,100
79,86
122,85
55,45
86,73
62,82
101,88
32,58
70,54
68,47
44,70
99,100
114,97
59,67
53,75
111,92
50,47
37,56
124,95
51,49
116,83
77,100
31,65
35,49
49,72
59,97
60,85
61,86
72,89
71,71
58,49
99,73
123,100
87,74
51,80
48,68
50,64
87,95
67,99
86,75
77,100
100,100
61,79
106,88
80,59
35,39
60,96
40,77
92,65
76,48
91,100
79,61
57,80
46,62
108,92
58,80
116,79
65,82
125,82
47,39
89,96
100,71
64,100
94,94
78,66
61,82
49,29
87,54
51,80
52,58
126,92
88,66
7,36
68,38
42,37
81,63
47,47
78,86
91,90
45,85
80,55
69,86
98,75
94,90
41,67
67,81
78,84
57,74
63,89
85,50
53,69
27,65
86,90
52,53
91,57
57,48
83,75
60,69
63,48
43,70
61,33
56,83
89,88
32,58
88,88
92,71
51,52
45,75
68,76
113,100
100,78
84,100
72,85
61,71
65,68
131,100
53,34
67,78
95,75
73,69
67,58
80,87
110,76
44,74
108,100
37,62
95,84
51,67
105,97
37,41
30,53
120,96
77,51
69,79
87,88
84,57
44,61
63,88
96,100
112,94
98,68
95,73
105,60
88,74
67,92
97,72
33,53
61,100
93,68
55,59
74,59
83,80
100,55
89,85
94,87
117,83
44,28
83,84
56,79
81,46
87,98
49,57
34,66
106,100
32,50
110,100
100,100
48,73
122,100
72,79
58,43
111,78
47,27
49,68
49,73
70,47
123,100
63,67
69,72
63,68
52,57
81,98
41,63
49,35
65,80
57,96
108,80
100,100
103,80
102,73
20,51
112,76
32,50
106,85
57,76
79,44
126,100
91,77
133,100
85,100
85,77
127,96
100,100
78,82
71,97
88,71
72,80
31,54
100,100
110,98
79,100
58,58
46,51
89,87
107,100
71,100
42,70
72,59
104,100
116,76
86,82
83,100
24,41
77,100
59,68
67,93
76,100
74,71
65,80
87,90
104,86
98,68
105,88
68,83
86,74
109,77
52,40
58,79
83,70
64,50
50,57
60,82
60,67
93,67
113,94
21,42
110,100
49,53
47,69
92,61
59,63
80,100
109,83
50,82
20,49
72,50
77,68
31,50
50,62
56,59
104,88
90,79
43,72
130,99
87,80
58,56
84,77
85,71
53,47
46,43
79,74
95,86
83,91
33,61
95,98
34,57
81,80
84,80
60,66
74,87
114,82
53,68
53,49
86,87
44,81
88,78
92,94
68,59
92,82
87,61
72,89
98,85
19,57
42,75
102,69
57,70
92,54
30,65
71,73
113,84
103,94
92,99
89,94
50,43
86,99
95,83
60,88
39,72
