potds,score
72,69
100,62
74,77
43,73
63,52
101,85
103,81
73,64
77,56
94,100
99,76
83,68
81,100
67,87
84,81
80,95
48,58
103,66
103,100
74,85
99,65
104,83
61,100
100,60
88,77
100,97
62,56
69,63
80,89
61,67
61,65
107,87
71,69
24,42
77,43
77,57
108,79
37,51
66,93
31,24
112,94
97,87
81,63
114,100
82,94
80,73
69,74
54,68
65,61
109,100
112,90
102,100
43,58
49,64
75,79
127,100
90,77
108,84
53,88
67,71
121,90
60,52
92,78
70,98
57,50
34,60
40,47
90,93
74,62
115,100
26,56
79,56
73,56
114,84
43,38
45,81
54,89
91,64
63,67
58,62
104,77
56,52
73,84
48,71
113,100
50,72
82,71
36,38
62,80
99,100
98,90
34,47
89,65
117,100
96,100
73,80
127,95
69,95
66,90
86,94
61,74
46,45
71,100
82,89
65,45
41,70
95,76
103,60
90,76
64,51
120,100
94,98
126,82
38,58
63,69
70,67
79,72
58,58
125,98
83,91
30,41
65,80
62,89
89,100
49,50
80,100
42,60
82,59
44,65
87,68
57,83
100,98
103,85
116,100
48,64
45,52
77,66
75,38
79,65
79,79
76,100
40,62
43,85
107,56
65,48
60,72
93,88
83,90
79,74
79,81
118,99
45,77
75,53
64,91
86,84
108,100
94,70
111,87
19,54
91,62
85,100
114,79
20,20
37,48
53,45
77,60
91,95
71,62
53,49
38,64
73,86
38,70
41,51
58,46
4,29
93,76
60,83
74,48
67,79
37,65
129,100
114,66
78,96
106,100
64,79
43,57
100,100
56,39
47,60
61,58
41,72
64,82
74,59
109,100
72,93
89,78
51,35
54,56
45,46
41,56
107,70
61,49
46,60
85,42
96,61
35,50
75,65
65,44
91,100
96,75
127,100
87,55
45,11
62,64
70,56
65,99
36,80
118,100
86,80
107,78
69,62
108,100
77,53
24,36
103,100
32,61
65,64
83,66
93,94
34,45
73,96
36,28
84,66
57,89
45,59
78,100
73,75
75,58
103,62
90,85
103,73
60,86
63,95
99,61
49,92
41,64
68,68
89,51
68,99
112,97
88,61
87,78
66,71
70,44
70,72
107,78
106,100
111,96
80,93
81,65
56,66
42,71
67,89
125,88
78,63
40,76
36,49
84,94
92,96
66,62
34,73
35,68
51,64
47,76
53,65
82,88
131,100
99,100
89,66
105,80
40,65
88,65
80,73
76,79
61,39
50,58
57,88
63,62
80,91
95,70
134,100
0,22
73,52
110,84
96,77
93,94
119,94
44,62
121,89
96,57
73,61
31,68
59,76
112,100
56,72
100,59
84,100
87,85
100,100
89,58
91,97
76,31
122,93
113,100
21,58
91,100
111,85
94,70
74,68
83,93
74,61
73,78
27,39
86,75
45,63
71,100
93,79
92,100
43,43
62,86
92,86
93,89
102,68
108,78
77,97
99,73
76,95
44,77
56,71
121,98
59,92
108,81
29,41
69,75
17,42
82,95
80,68
69,64
30,66
69,77
65,54
56,85
80,55
81,100
71,89
101,77
45,28
62,40
112,80
103,68
99,70
58,79
101,91
70,44
91,98
107,74
59,58
82,75
71,93
99,88
62,68
56,100
60,67
41,43
110,61
43,44
51,87
